meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,genre
-0.722538939646659,-0.800721294168618,-0.608769349582645,-0.742634601193162,-0.057845041654722,-0.103715523216841,-0.330751626162249,-0.559645070130071,-0.489281796716679,-0.465412595702797,0.223320842259345,-0.477428267643451,0.062418227559126,0.064074661175927,0.226194138599738,-0.297122234689692,0.179352427745757,-0.666266680503021,0.261795536978114,-0.174403148592777,0.004014582289984,-0.540246064677263,0.203667552421287,-0.004847956651099,-0.225389788653384,-0.360721996113636,0.435590942964968,-0.322813545941657,0.292188674850766,-0.613041767382535,0.244264263607037,-0.711975789982609,0.156750026251706,-0.420483535563742,0.36458448585253,-0.487162679826912,blues
-0.757474669521273,-0.806913725339928,-0.707651169654813,-0.585314649164241,0.158049927108976,-0.147122517749653,-0.537103353257308,-0.607780020848623,-0.577283234486648,-0.403779640729632,0.243798819263128,-0.255592316240592,0.105439299362017,-0.170355529374246,0.701304152852013,-0.172370168073404,0.442187935251138,-0.304031569389465,0.045425094895887,-0.083123802088331,0.328429930328898,-0.014710666006396,0.114315069003082,-0.186079078173195,-0.081130729658338,-0.171157355105294,-0.071223205692654,-0.063802305805075,0.332853927163688,-0.659887429029107,-0.204764216953967,-0.616611016711608,0.432353280337665,-0.487616633474954,0.112654859262079,-0.533770667816391,blues
-0.617964101670442,-0.467975993712765,-0.45929647628081,-0.522782712111596,0.150256272084237,0.078307148562998,-0.131407376889362,-0.550391410721881,-0.287014830101449,-0.341605603739688,-0.045466353105486,-0.277953846679431,0.215842082732086,-0.179814281264603,0.474391661546556,-0.40894358983004,0.203518754979218,-0.763215604610281,0.441724343060712,-0.39100130518243,0.119159516032881,-0.765924228075881,0.332254868717658,-0.131967757492149,-0.338894655403278,-0.251696439501827,0.413435430734469,-0.371760907391615,0.026311830034225,-0.759028127175844,0.072963886900185,-0.85062489747038,0.024062493473294,-0.380754036487645,0.268924223896368,-0.442412158682291,blues
-0.79704083580207,-0.655881548433553,-0.791416153931843,-0.61138017104297,0.061023736122782,-0.292692116354436,-0.573188120442376,-0.78116412360189,-0.734979332056693,-0.492951954044332,0.301305950371857,-0.463275507601064,0.212581089529105,-0.105054759062824,0.495487369714896,-0.405515210999751,0.478018452285744,-0.53697984022,0.139734736858002,-0.706254232463291,0.212714708660367,-0.217684922969824,-0.108210985987439,0.396127904857388,-0.202408032603795,-0.39101877068418,0.032257160030275,-0.46388234241102,0.001024056724173,-0.600290953326266,-0.070848247904545,-0.800387650257819,0.266815365821884,-0.492445975976308,0.256705980315149,-0.241230582493362,blues
-0.714721966358801,-0.827409815780566,-0.577082063049422,-0.764767105471896,-0.19544380896573,-0.01093587142897,-0.254901148139277,-0.621917207749939,-0.424507780690501,-0.503422901120965,0.193936634111083,-0.667269814578641,0.123448645287992,-0.197119751813986,0.268374352220442,-0.729168368600885,0.088904481906827,-0.655496903307878,0.184812574187181,-0.566239776932687,-0.11861153928566,-0.290373703699018,0.247769435117834,-0.416617314346527,-0.414258007711268,-0.652231821328083,0.14550754301806,-0.220790868056678,0.034282146956638,-0.66747944628225,0.209686346240357,-0.619018670354829,0.114277564050898,-0.484822827876988,0.36441145941254,-0.484980058204611,blues
-0.749043624021841,-0.597599133125934,-0.730919079196857,-0.514997023653992,0.19663264233173,-0.104052075069924,-0.497192333329582,-0.683503976673996,-0.676861199422413,-0.345820457031596,0.222742874442344,-0.196213916258741,0.249941801982832,0.113457460234105,0.457689649421242,-0.455500449701135,0.321587456919923,-0.305044782727436,0.32371653091197,-0.349844151097082,0.379820158840789,-0.266106060142658,0.08421129421344,0.00544211516947,-0.296850891364437,-0.285874112212217,0.263115048315719,-0.197188703217632,0.336981533614642,-0.662963593096332,0.004155752263236,-0.792368173972555,0.256097280814476,-0.505951478202581,0.270729620071507,-0.495134605037829,blues
-0.956351083339557,-0.890003160277542,-0.917419701905099,-0.759814837198797,-0.113427219064959,-0.286842364126493,-0.602326536220497,-0.687701318525641,-0.871009723539145,-0.53023920940851,0.432774689312249,-0.451668948173044,0.389672075980916,0.023077097300945,0.289873328234859,-0.496355758315645,0.425943600767445,-0.578771686675062,0.399962438963874,-0.339925360862879,0.432616683094021,-0.657831515738302,0.196431990515325,-0.254589256476576,-0.037976585333456,-0.374727654119926,0.334200099967853,-0.561236683966466,0.329355120032647,-0.83541073916646,0.008036861230877,-0.802837179756187,0.277576219817637,-0.73077816305117,0.283396897355002,-0.598909406776976,blues
-0.839063290929157,-0.932464265425104,-0.801193575993021,-0.835755177980893,0.034040302544979,-0.334171034644563,-0.575321691564013,-0.734832566967489,-0.660760654681119,-0.614514009084957,0.410293482170871,-0.691337647630942,0.094054556097654,-0.152628815602683,0.701573186298013,-0.502865546756439,0.21319330840825,-0.831407258334082,0.178077232672748,-0.463061389546764,0.301000582465834,-0.649585334292843,-0.087583520939717,-0.232657708769424,-0.034918616263546,-0.481713395183653,-0.492017758557012,-0.356072425277227,-0.05330598906342,-0.620444287522292,-0.457903253891611,-0.756405826939252,-0.481256192625498,-0.390723446063094,0.086614539354402,-0.758950885234891,blues
-0.624967844191624,-0.707752831093103,-0.634897517005246,-0.684621853164367,0.346741265089475,-0.270500330710895,-0.629601565909059,-0.82786075582411,-0.533022229658963,-0.580871355454588,0.310947801741214,-0.612977358414854,-0.340559154667497,0.064513631872578,0.685937395147275,-0.527937547895107,0.204095419341417,-0.270942813257367,0.05694050008067,-0.07669746540033,0.31555933605638,-0.09128159186411,0.108715467129446,0.438026914701256,0.082791880612729,-0.17084671681023,-0.344913613998675,-0.340417125245298,0.54019581219953,-0.702374089879562,-0.225666327869843,-0.725358505750917,0.178354164850276,-0.539839759046309,-0.077070184223754,-0.446056201219383,blues
-0.733077746520949,-0.670162681595396,-0.728896202615603,-0.655525266448616,0.058699017254107,-0.201822025631053,-0.595782771693551,-0.806197287965895,-0.62775391823303,-0.532609097176261,0.310428147404805,-0.586528462889355,-0.073644777212537,0.52707119168923,0.891507589688707,-0.106188166919966,0.408318330290702,-0.525041064015545,0.130569716946992,-0.229133546278667,0.222724621362113,-0.349417228158656,0.153624082298927,-0.288610357146365,0.205025637856206,-0.728841469365791,-0.102769751162753,0.289830741727529,-0.007394183379908,-0.5358704990422,-0.135114393608221,-0.782732324731601,0.053343507683967,-0.432953285532763,0.252588765756658,-0.595692186458713,blues
-0.840125469889716,-0.74253184805335,-0.736973112822721,-0.651914609809721,-0.123859564075679,-0.382736822250227,-0.434427001055052,-0.522762234135858,-0.583468124267946,-0.367250007622647,0.128404435502118,-0.292313272346611,0.181265359325924,0.330169143699763,0.657836807612267,-0.577576933341335,0.37929331651903,-0.684650383910806,0.319397880422873,-0.369411861547335,0.492493272968254,-0.55404800174435,0.305015616299913,-0.227928030593249,0.438016547071259,-0.500051916077565,-0.048585088704268,-0.331984433573569,0.231168302680317,-0.756615433275783,-0.425885972160731,-0.841332355149135,0.275133510306545,-0.662304879440781,0.10312441921899,-0.758331696776494,blues
-0.739815944301991,-0.873698290534456,-0.67126400674267,-0.71261044257076,0.315441632434716,-0.416560901288867,-0.526526064759246,-0.794172894618304,-0.502196937302074,-0.625302097152721,0.318887449126782,-0.466907363534647,-0.061237576394252,-0.375810251900582,0.891823254112375,-0.279930197314504,-0.083162427412,-0.411277906017095,0.061333006982849,-0.562324849158702,0.127012569539903,-0.364482364149919,0.021874321141719,-0.498789478748995,0.025229845863317,-0.623134959437016,-0.673925409027388,-0.192596312432418,-0.123529256366553,-0.587494512708366,-0.12610746931574,-0.820708131783765,0.301755136283047,-0.51859434578881,0.084196188605757,-0.560174626743282,blues
-0.597882280697387,-0.731557501430244,-0.680307137056981,-0.788408311316672,0.331238063723033,-0.192064706492116,-0.721926367715893,-0.800015462548398,-0.634422196193628,-0.797294994302088,0.400220790566854,-0.661514001362101,-0.361906436402818,-0.082260987698534,0.144208252815113,-0.541782740371217,0.384526185691428,-0.640429149075171,0.055701887190164,-0.458480917047095,0.290310454444131,-0.028322741978973,0.150985038782886,-0.093341652088274,-0.066708056462279,-0.449703735043232,-0.43848765251362,0.019756187106782,0.224772922119197,-0.709169868041322,-0.198422989290037,-0.683554442943462,0.213066711611147,-0.569776441781527,-0.275125999568248,-0.571844247168351,blues
-0.680068377770586,-0.286969112873698,-0.399007681801967,-0.095039842150045,0.853541464250488,0.465659643963205,0.006967697638199,-0.438088123377704,-0.186308959413985,0.282599534495295,-0.074066499375952,-0.209905776299638,0.383051869530294,-0.473518787225127,-0.08237329768524,-0.451282550097159,0.083898273864761,-0.526997651487042,0.36217272398324,-0.221795655801545,-0.627774628521513,0.982222773658493,0.330151288742161,-0.221378781075357,-0.464049503076666,-0.250503601519675,-0.154367218281511,-0.045035546117615,-0.897923966455565,-0.414343461606119,-0.464182908707372,-0.641313535201516,0.074010425784401,-0.445134141067735,0.041876173441962,-0.167069232654808,blues
-0.890064477582215,-0.937742269903892,-0.740449628656268,-0.501486033289933,0.968735253804255,0.202311731011155,-0.387471229965274,-0.198748587295577,-0.608901779240337,0.126539385575938,0.230951790899595,-0.544029714550279,0.287269609302889,-0.75527782885415,0.040234673154455,-0.526849353100413,-0.007502302379743,-0.444537072759683,0.167883784147148,-0.340586449817104,-0.591020640667726,0.563691627229145,0.463332393209081,0.340996499118269,-0.46384667661411,1,-0.430425169661389,-0.250253354652765,-0.560084482279741,-0.781194258215629,-0.387157004470955,-0.762252189967796,-0.361810602072599,-0.357495587084315,-0.462139960351617,-0.301159760464059,blues
-0.760827171865535,-0.610045744376692,-0.449648193356158,-0.310794176274269,0.941947187697765,0.316348855888833,0.001882738353822,-0.461859681235171,-0.183854834811386,0.10576372774029,-0.084389893498914,-0.439955214356829,0.352739970668968,-0.655442876373277,0.086793937246647,-0.339702737650266,0.014266902025503,-0.30917838509578,0.389891596888156,-0.514268231313271,-0.805644613120393,0.60999004356617,0.333734226800691,0.420281365418493,-0.664614414032318,-0.248616430645161,-0.538055567562272,-0.097077681665113,-1,-0.591832725509269,-0.595265696049813,-0.773877688395464,-0.202643790892757,-0.515604204223664,-0.121615827775457,-0.369749595880428,blues
-0.867493174670351,-0.658997580304524,-0.688643216157695,-0.366104122045758,0.842352806469181,0.340743227133575,-0.292932373494242,-0.38911643762553,-0.630208042835629,0.002223010297184,0.114345986864643,-0.431832017773078,0.385433177809496,-0.441634786578015,-0.203303369915517,0.049724558710097,-0.137305733088972,0.103723877665774,0.374618117128143,-0.053071707926445,0.027262398267871,-0.14155794720625,0.438619927334442,0.300422497092245,-0.286249204096025,0.485868748897433,-0.27427288285488,0.00440288455865,-0.328115197261128,-0.616558366623157,-0.150096058134695,-0.680162321950949,-0.157525822503606,-0.242605020142359,-0.063669346823817,-0.464257614472823,blues
-0.800393338146332,-0.611801860312903,-0.619314485431183,-0.174515451474965,0.963699682294841,0.236600170941383,-0.214434062008644,-0.254029295431084,-0.489963497995178,0.331217285307297,0.047185670832651,-0.333055054854771,0.605415366371645,-0.561175444920881,0.11062471289151,-0.451446401488519,-0.010263586472377,-0.332752671827718,0.412177677073761,-0.402933916934308,-0.267310280151903,0.363929241688284,0.355773720538464,0.14349593876441,-0.462096900856365,-0.364406562091085,-0.440871843461428,0.052612598182617,-0.72711537096633,-0.405738691007351,-0.59027532173338,-0.673805422802196,-0.589164507864175,-0.360500000666634,-0.302337052698417,-0.52104622793747,blues
-0.808757997460728,-0.812324180900208,-0.50929608276837,-0.374663229388572,0.810119094444837,0.312356114763736,-0.07281591293284,-0.432160227290355,-0.300983509026344,0.145263618746479,-0.023608974408026,-0.353361184021015,0.305590420196868,-0.444406882922523,-0.051510971051883,-0.27957687172843,-0.013500014360688,-0.210547960936244,0.510328501798435,-0.368136308843616,-0.323073334236169,0.540256833095228,0.452539034142515,-0.186838074678173,-0.568413801806422,-0.273277452539603,0.026251499416181,0.46244506828194,-0.488602594281621,-0.549002054365757,-0.597147201897918,-0.798741824898046,-0.471457575645139,-0.262321564807484,-0.239746509439263,-0.453272069994966,blues
-0.763134091795497,-0.78250104620342,-0.444839895584703,-0.314286940126757,0.946075782414623,0.25473198679052,-0.040242207074827,-0.296934613288816,-0.240374068083366,0.308750920268065,0.057584921566247,-0.351015099188575,0.332349390197194,-0.593419141376512,-0.120481686903407,-0.510998959241166,-0.224404782539454,-0.441907411288531,0.438137187051857,-0.206844404396286,-0.784176126574335,0.01535186298155,0.439852396046583,-0.082914999133509,-0.641205921138543,-0.282653137538566,-0.308947119499188,0.166291175255827,-0.617395387853326,-0.55155359624548,-0.234264295510016,-0.682945810099618,-0.507150640044772,-0.253020590238029,-0.352817535346071,-0.563409191937325,blues
-0.865601168396857,-0.815312339275246,-0.681622670142211,-0.414837557836209,0.941033447924889,0.355864346479851,-0.268686730318369,-0.414545177734137,-0.596197346322841,-0.019638915295815,0.067411056523889,-0.336241866793777,0.401141975722111,-0.730839770278378,0.045838161803203,-0.335334506041363,0.067999733498186,-0.507487327378994,0.387058916307636,-0.398937617388011,-0.278531662078658,0.364828515932753,0.319028936095632,-0.301077118329646,-0.553375218302157,-0.228216442225041,-0.634447289789974,-0.095365712837597,-0.765888882225119,-0.464268652669966,-0.552203203158448,-0.659723750638952,-0.349302251880958,-0.289642835201213,-0.25160662332362,-0.221116077423549,blues
-0.778369721261006,-0.7268962564334,-0.706398182534827,-0.367345678674578,0.575165005605461,-0.004787526274025,-0.445537995953672,-0.335690608561102,-0.611901264865736,0.119334333152983,-0.067173814830831,-0.335440758672607,0.366526424823659,0.021473431521106,-0.051228320100976,-0.500547090933977,0.213761408131414,-0.159831952710261,0.243401113794267,0.171954263207705,0.165220114057952,0.188779501720533,0.296665738148375,0.481465556689367,0.139387697564219,0.021843634280199,-0.435653439738312,-0.211737146606571,-0.208762456693333,-0.612071064558441,-0.430119549769938,-0.672661513045328,0.029627824883463,-0.404657776288924,-0.326037539379992,-0.061883601909649,blues
-0.83577717476993,-0.891404328559138,-0.540864819208446,-0.503256801464573,0.881692959800508,0.303147176410494,-0.05187206348292,-0.357719329465495,-0.290943908379348,0.165066324433039,0.092579137548479,-0.48543258617065,0.386157814988955,-0.561991721104997,-0.063285238948984,-0.455454797638021,0.00717565540954,-0.566820226765943,0.334687253822446,-0.226934929460698,-0.653999731193569,-0.214825481584039,0.549141952458838,0.173995056701098,-0.42565254300656,-0.178710982901697,-0.081597356759346,0.162154978099524,-0.725120345352749,-0.754657875044948,-0.359916562480181,-0.788106397611445,-0.589430505010919,-0.26607210026626,-0.317231274178618,-0.509527527491534,blues
-0.906544848017128,-0.946184947107226,-0.88376444841171,-0.695384211871659,0.71734705829574,-0.017473592629843,-0.63383438069353,-0.495521730000947,-0.849815011062153,-0.46847420764272,0.216756682157428,-0.735815863565143,0.358895268370892,-0.620016608572414,-0.2825544825192,-0.482359761095682,0.339176681668996,-0.592438741172798,0.229214084455806,-0.578549808222402,-0.135005149926565,-0.429665246721538,-0.191036988333386,-0.283396898293317,-0.295267131399443,-0.706321002720143,-0.912968718892786,-0.468532312592574,-0.406571762804467,-0.785893678905291,-0.700762436400114,-0.874055175266545,-0.496392685550759,-0.768602582587094,-0.796463790914233,-0.508532357257906,blues
-0.337316504435427,-0.781545254259013,-0.077520857254269,-0.666138868234748,0.119081794858633,0.504901810869088,0.089079868838138,-0.731982112638793,0.129950855535105,-0.624222644481294,-0.171144041265054,-0.792314410651199,0.064396574016691,-0.725741215399875,0.801207109706086,-0.678707719334421,-0.335742756425024,-0.636468676600474,0.685820473184586,-0.511940276461391,-0.300552869155011,-0.563562848132347,0.528261658154354,-0.523626356024215,-0.271391421218503,-0.65808663650931,0.330125092717475,-0.254341536511656,-0.591798068057716,-0.783452109245164,0.278355909570319,-0.821009183965159,-0.022163633333795,-0.657003217406255,0.296607790774489,-0.421246407373994,blues
-0.395835926543686,-0.746234181758732,-0.085374249673053,-0.575675645999417,0.08554632857877,0.530197440119211,0.137218258364371,-0.595206239132385,0.1429775472388,-0.430724904347327,-0.171715696951744,-0.678144882458813,0.056622199923134,-0.570200247084492,0.502460383331799,-0.651432944159526,-0.149179097234616,-0.608241968006812,0.739794497102805,-0.670876985028054,0.076554582869673,-0.24563508266717,0.663222595058103,-0.198780112752991,-0.385704724889644,-0.654917866754538,0.239200506265665,0.55596963654574,-0.456857043384486,-0.627777043928709,0.595875680911875,-0.816086125396065,0.202467782846109,-0.614401739433472,0.144260977973009,-0.549805914662793,blues
