key,BPM,diatonicSTR,chordsChange,chordsNumber,dancebility,beatsLoud,meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,meanHPCP_1,meanHPCP_2,meanHPCP_3,meanHPCP_4,meanHPCP_5,meanHPCP_6,meanHPCP_7,meanHPCP_8,meanHPCP_9,meanHPCP_10,meanHPCP_11,meanHPCP_12,meanHPCP_13,meanHPCP_14,meanHPCP_15,meanHPCP_16,meanHPCP_17,meanHPCP_18,meanHPCP_19,meanHPCP_20,meanHPCP_21,meanHPCP_22,meanHPCP_23,meanHPCP_24,meanHPCP_25,meanHPCP_26,meanHPCP_27,meanHPCP_28,meanHPCP_29,meanHPCP_30,meanHPCP_31,meanHPCP_32,meanHPCP_33,meanHPCP_34,meanHPCP_35,meanHPCP_36,stdHPCP_1,stdHPCP_2,stdHPCP_3,stdHPCP_4,stdHPCP_5,stdHPCP_6,stdHPCP_7,stdHPCP_8,stdHPCP_9,stdHPCP_10,stdHPCP_11,stdHPCP_12,stdHPCP_13,stdHPCP_14,stdHPCP_15,stdHPCP_16,stdHPCP_17,stdHPCP_18,stdHPCP_19,stdHPCP_20,stdHPCP_21,stdHPCP_22,stdHPCP_23,stdHPCP_24,stdHPCP_25,stdHPCP_26,stdHPCP_27,stdHPCP_28,stdHPCP_29,stdHPCP_30,stdHPCP_31,stdHPCP_32,stdHPCP_33,stdHPCP_34,stdHPCP_35,stdHPCP_36,genre
-1,-0.297743051366475,-0.672086716416074,0.282666390313326,0.052631515421366,-0.455506067426963,-0.483297607587214,-0.322694947181491,-0.390806839827836,-0.163385607247556,-0.416392729961512,-0.295329200005598,0.418101504065072,-0.065894393225257,-0.654124036439796,-0.005087970451348,-0.441021094667517,-0.072218800776171,-0.458090139452704,-0.18394064754157,-0.588020295413048,0.365977892957018,-0.655429337225556,-0.42130853732852,-0.685857368341173,0.35360357484044,-0.530881768366852,-0.227879386609834,-0.291040157565899,0.464727141448844,-0.164092494410279,0.075149237874188,-0.484556705333539,0.078910032049257,-0.489453631198975,-0.044273545683052,-0.681428901273624,0.777178854302446,-0.734229774103281,0.02149511543925,-0.584670394262777,0.254599614332857,-0.659400762848344,-0.566114333185619,-0.538199468870656,-0.622037507283249,-0.648053082171998,-0.210921126950361,-0.208073412802659,-0.617808900649554,-0.45387803138458,-0.494359368293468,-0.561434230926142,-0.243970679436729,-0.379582335455999,-0.509936568836985,-0.497896871135306,-0.575734184597589,-0.693890867787372,-0.56312013983333,-0.550482434890014,-0.707901798230904,-0.602969523001813,-0.615713375020682,-0.739463192803684,-0.666101544141414,-0.672067720813262,-0.527138730381643,-0.492458333533403,-0.423379587434124,-0.427334279624232,-0.169093118605039,-0.024135608144128,-0.576899120730255,-0.291045925899506,-0.092035728213657,-0.42591973962307,-0.368231272830715,-0.347677571587457,-0.004419555615571,-0.017983867679046,0.169170569771243,-0.062452005065896,0.220882178207578,0.338127708217697,-0.204745199657043,-0.002116934074077,0.146933338826532,0.012705728897326,0.335424365288131,0.387411165108961,0.353024922234054,0.199795384963947,-0.047331977827627,-0.151996709576956,-0.143228167986313,-0.075860442632362,-0.271349738593787,-0.211973054800436,-0.280445995199054,-0.257354030899842,-0.320700102020577,-0.194416293107822,-0.166438219468779,0.009649171054497,0.032466183714855,0.350305037149888,0.427561202620945,0.468414633397145,0.139253164566419,0.086128582561031,0.439146527292342,0.208240620824891,0.141598068694647,0.10844039190166,hiphop
1,-0.322899240309266,-0.599151964076641,0.136906364924287,0.157894736842105,-0.460554305364205,-0.468727659472811,-0.412581841718738,-0.537558553291161,-0.117755541806584,-0.539163599370546,-0.094323642090431,0.546028113746077,0.030308548887154,-0.655536930545815,0.037462583895737,-0.437760728578722,-0.155394032447984,-0.606450476221761,-0.168558227517694,-0.505903281025943,0.305690121329511,-0.443688935340349,0.024938264689686,-0.40149630388133,0.399128564629721,-0.352660977875982,-0.190924080843682,-0.221987991091631,0.655678476396846,-0.100560071299316,-0.088638581843509,-0.264214717787861,0.292951475850096,-0.070765020962622,-0.174397813724431,-0.588860664193309,0.961513356402688,-0.652598398157962,-0.030548175008613,-0.61236863490039,0.30585473794295,-0.520824577757037,-0.621295249606507,-0.600600444764074,-0.690658138171614,-0.691254708977454,-0.518593496138773,-0.492974586858775,-0.614019701048415,-0.457354116313651,-0.565491222400737,-0.622181687430158,-0.375096048763874,-0.560838002338054,-0.66350175127367,-0.494627585037753,-0.44924789859275,-0.546036650095247,-0.262906168671082,-0.294514974639524,-0.475613787724175,-0.275059214248852,-0.424576171702402,-0.670076781968307,-0.53705272376217,-0.461909005694425,-0.190620328007578,-0.23609208935381,-0.427899484367174,-0.657826998190113,-0.550770025643181,-0.473370148851999,-0.741983452829602,-0.635677886326816,-0.560961693204391,-0.44447562625095,-0.120920591417352,-0.35885883776791,-0.066791669690497,-0.127279088840926,-0.089223113068705,-0.156890416164809,-0.030390866422134,0.130153967592775,-0.083009569523603,-0.020895196221777,-0.021851758772658,-0.043551259035407,0.191110256849326,0.151650718847123,0.043147972618326,0.27285478878961,0.199168005687993,0.143156071731621,0.326323560768699,0.297614704809424,0.141839359420942,0.218876628769045,-0.069037563754206,-0.236642223725883,-0.183261720989937,0.167782133937441,0.353276848291249,0.36969663909811,-0.011834306290048,-0.160402901656936,0.014447002401368,-0.07398498233106,-0.28196193817858,-0.20603108586644,-0.10197794139037,0.381998142070924,0.466489272472562,0.075227877414619,hiphop
-1,-0.172598989648614,-0.153737988012092,0.02029827424042,-0.368421052631579,0.1567738355429,-0.446279457416397,-0.524110632577361,-0.591279119173833,-0.443696442960362,-0.350782673205103,-0.373675783627208,0.185675289329519,-0.339433126983144,-0.380986944074864,-0.340447815767131,-0.134546883335223,0.149145461564424,-0.118945875914444,-0.206379409577707,-0.132833898880949,0.120374163024841,0.131274214638413,-0.075260020313581,-0.112045538695337,-0.095971868670672,0.405591472998734,-0.149540530387066,0.987457885649908,0.189921930141968,0.385720576334971,-0.020862098281494,0.141563166190949,-0.097690764822957,0.090302605707402,-0.05460930193238,-0.564056368493853,0.22240022558274,-0.689769847518831,0.255929536234603,-0.277336486883571,0.192697863467028,-0.546272962139756,-0.682233573614197,-0.607750717422128,-0.715060253438337,-0.669106236542827,-0.331291504205133,-0.428654638218275,-0.663276948205492,-0.501266493240252,-0.632849833473076,-0.686848784837258,-0.45920147313542,-0.607434935217583,-0.690022705739222,-0.594884439532169,-0.597290125168689,-0.712020166837891,-0.558512899697903,-0.470968342325243,-0.5383991646324,-0.282642657672077,-0.383423636231938,-0.618712485238875,0.459574205950952,0.567943995064146,0.130620064486549,-0.265224152110426,-0.240435698510086,-0.554675620547732,-0.525946174276302,-0.386614209837726,-0.654093388884375,-0.465814991396482,-0.487034573814173,-0.649072192002693,-0.515344359648327,-0.558394657852311,-0.212049376977568,-0.142538103021916,-0.141940861744686,-0.167123522412849,0.20417652297463,0.11506444399445,-0.214581641831601,-0.08939165853546,-0.192928722116465,-0.169331876796266,0.053092293054234,-0.064521102804803,-0.044588052949723,0.03789816650036,-0.101320968799401,-0.237379820220577,-0.102249489148345,0.179518278967543,0.127321782630811,0.283862986393086,0.113677949488249,-0.1269832541786,0.525617172320408,1,0.322982398199304,0.402284492150562,0.299153385200321,0.120826861604305,0.001429029084611,0.057784509699903,-0.080080326607205,-0.051045923659475,0.027405219965801,-0.059587215537251,0.028408917226895,-0.141241346547489,hiphop
1,-0.21409540773015,0.512803056036065,0.195210375079902,-0.157894736842105,-0.241329939633296,-0.565922811172011,-0.127403387355092,-0.447049367347563,0.029013358454266,-0.614813744437692,-0.121969916191483,0.6601961490073,0.033504508214284,-0.777116814527625,0.146014216570299,-0.657823694407288,-0.232496146501386,-0.724847441347966,-0.170906308909778,-0.565529855905478,0.51739364062198,-0.57104760603263,-0.386558773275227,-0.504880415160936,0.36243523469798,-0.38875899060214,-0.488423134059464,-0.120981643675126,0.520664917099411,-0.187812753411557,-0.243566619158985,-0.569672104423325,0.206854704675777,-0.450080083091408,-0.223393945213961,-0.730792492963704,0.669566027216589,-0.799730734786241,-0.013519100242153,-0.653228488250918,0.420845154684304,-0.638314669579829,-0.617042634426307,-0.435291654626997,-0.708108796211546,-0.744546189488519,-0.644170887138232,-0.700714857994486,-0.718680763454257,-0.604699719834186,-0.635764132399518,-0.633840224260899,-0.511626701231525,-0.67958542785659,-0.674229361044123,-0.585089329871777,-0.657737219332191,-0.663195650598623,-0.471146565808488,-0.556228581026267,-0.690807267510543,-0.538788783902801,-0.53945012226133,-0.680995552445335,-0.591949913385893,-0.693463986477064,-0.64971235629264,-0.630580549857315,-0.532802134528298,-0.607399470890922,-0.496093531980816,0.066198488728843,0.013796372728669,0.370879405264142,-0.080792705773349,-0.472874542566942,-0.508372507094458,-0.717858143373529,-0.121386262451961,0.083930150902643,-0.148904338574972,-0.250964450537342,-0.153697193078112,-0.263431072426813,-0.243996219069953,-0.21976286938574,-0.257199220127402,-0.163897006701223,-0.032390905668391,-0.15362424455659,0.03847161136132,0.137805229113238,-0.13120085526078,-0.041143824618573,-0.001222566196803,-0.055779845744845,-0.164647362894747,-0.096315868975247,-0.042524671662929,-0.170946600588746,-0.160837463797218,-0.176183865048069,-0.243823540392923,-0.07407026007846,-0.084542073003766,0.005633118908911,0.066859296859687,0.535990845990851,0.850968985398669,0.70296282245822,0.433716522158652,0.261746081494443,-0.002129028554302,-0.340755192057762,hiphop
-1,-0.405953746701442,0.016149271350189,0.166058370002095,-0.052631578947368,-0.216824914423554,-0.113505231985842,-0.604653671570946,-0.610503559321239,-0.239113058188256,-0.394205378507424,-0.240715418041441,0.265923750153499,-0.022793499994936,-0.536573800241926,-0.061099026406629,-0.276030589081163,-0.151695856965493,-0.349635274254248,-0.033570096563338,-0.474537348645216,0.245300097776518,0.142235937019652,0.010789151021948,-0.231408573108739,0.692014585833485,-0.027826461494712,0.149863322132763,-0.117101081979296,0.600721219364076,-0.210544058544494,0.154223597395216,-0.151513596981871,-0.051473326160408,-0.011337943569396,0.148256805193915,-0.597841190564026,0.846192036080189,-0.732239209572026,0.315740793408597,-0.591173005662759,0.365733077832679,-0.459050171344948,-0.539830758313775,-0.286803788881423,-0.546824832919413,-0.739639398675778,-0.690617151794367,-0.745711845976373,-0.852210279272202,-0.819414797120152,-0.863940516626708,-0.799336338561248,-0.619306353930245,-0.807527569048625,-0.801762331499762,-0.726204262496308,-0.764917597027874,-0.786666018008849,-0.673043142659066,-0.736971635677187,-0.826305514003419,-0.768694690006716,-0.843923020698922,-0.858657843766295,-0.775465138414921,-0.816141106447026,-0.791360359666502,-0.788612469519396,-0.757051453310509,-0.802976048959791,-0.737082334655735,-0.56029625728086,-0.652282660543012,-0.20904102954011,0.325190951672839,0.005760559552313,-0.063007732708621,-0.368619285693506,0.120400815811766,0.495480316970228,0.460580475054456,-0.113277324914951,-0.089925616894782,-0.180959033637229,-0.450134850959802,-0.388328525850476,-0.439073846761578,-0.322855755897351,-0.05434099936005,-0.368318484104805,-0.185142902412997,-0.126266759020637,-0.16913955164588,-0.207908919956052,-0.070872806124867,-0.18435278729511,-0.314976926467866,-0.287908357590381,-0.571752379935943,-0.491066026436969,-0.365308697320464,-0.339957953278931,-0.4007416830123,-0.268658640184251,-0.3085264498485,-0.240254652550749,-0.23681351469744,-0.024232160402363,0.132439238110838,0.403711645296904,0.892458925319529,0.824504735031336,0.495249647908063,0.20374458061485,hiphop
-1,-0.367839790271083,-0.12522382856927,-0.052581808826736,-0.263157894736842,-0.351970709094127,-0.468356896094823,-0.462836183790153,-0.378346836378753,-0.021579749718127,-0.407064799632886,-0.339773335649732,0.579307444638358,0.164372900696788,-0.704277588200213,0.187759123951884,-0.453414640242941,-0.357781631413264,-0.766878961264971,0.038663029313527,-0.408935368898317,0.548327325619497,-0.632205255233791,-0.174895546584494,-0.5475760852979,0.508232928297413,-0.345908114593807,0.145947234780479,0.037016754621263,0.727581583394995,-0.107635169123598,0.015098238508649,-0.356342500652947,0.342045370954803,-0.573404929076684,-0.058428230640393,-0.64204203794857,0.680432629694133,-0.828722422860754,0.142018445883077,-0.668091495510239,0.563533623126837,-0.821527207261824,-0.728283624162788,-0.692496386197526,-0.733180259857923,-0.83095278923747,-0.828864833171147,-0.807073600280435,-0.650496833111856,-0.277720307394802,-0.5760433332163,-0.802734378040867,-0.723908248400591,-0.745662369069061,-0.785427553296872,-0.725834525321364,-0.654475226141501,-0.736004719310813,-0.674354720417818,-0.677024523552035,-0.779918286052497,-0.61617967289346,-0.396570718265151,-0.384881435528896,-0.230073169673343,-0.651856734172952,-0.763179319054592,-0.769981417908464,-0.735257960324463,-0.780183712525132,-0.64618207838728,-0.426549508649908,-0.615114466954179,0.002189712161776,0.486864000473035,-0.170928667994432,-0.435706725603131,-0.532501797639862,-0.18101509201347,-0.147077901890551,0.053597091056713,-0.370523359847844,-0.445206826040082,-0.356170902946389,-0.038118147714744,0.417577835702766,0.133141197412219,-0.313401780611721,-0.209407322629768,-0.09132820278122,-0.073421489613606,-0.140058276605684,0.061585940883703,-0.081700567760055,-0.191703676716094,-0.053577088371707,-0.29036558501137,-0.076213484909359,0.175658498048489,0.421947265890993,0.487551347915663,-0.080306118011414,-0.410673126856045,-0.338955285991412,-0.414960907360365,-0.27853802329264,-0.008956013855607,0.167727914464184,0.160411849628317,0.393860811237825,0.984761260039259,0.511368970356206,0.031956676848567,-0.003168142097793,hiphop
1,-0.128649801154249,0.34975512701718,0.821978906488586,0.26315783121084,-0.35650780777571,-0.728801005242808,-0.148962300945173,-0.521568762957816,0.056843354367788,-0.531512228843162,-0.032881107956562,0.691232642609613,0.124983259220609,-0.675436655529545,0.223058855609472,-0.544833545567984,-0.280327081020541,-0.492117047391225,-0.119893643735878,-0.175653513392637,0.390148034050258,-0.436958966657221,-0.202882783039265,-0.456382470607351,0.626352872754961,-0.12802164690111,-0.49149660917747,0.052507267868947,0.59681109560531,0.123017526788867,-0.032551651879689,-0.400836365939869,0.364991038906498,-0.424493913442274,-0.490985373913982,-0.694633418842349,0.648439020935781,-0.696880191444419,-0.033850206374049,-0.641283924300333,0.218019599562955,-0.443308238019755,-0.334050942048292,-0.085432073500602,-0.424851812469583,-0.554072749638287,-0.378997789838697,-0.385514253729289,-0.458018645592857,-0.176560985215438,-0.421488330770436,-0.525664176494907,-0.243333092177414,-0.473240256121755,-0.5129070044974,-0.316098959489932,-0.321452408468787,-0.425929733060559,-0.172348463864896,-0.392550949503362,-0.581974654523005,-0.362753055312517,-0.430244967993754,-0.54877482253381,0.001061253308026,-0.254847663899867,-0.411491406910534,-0.405504355786549,-0.349297735301423,-0.529791235408997,-0.473372300518346,-0.318980814291596,-0.534123731388622,-0.390755810685053,-0.509565449012432,-0.592067004251718,-0.342016486063509,-0.274554669754336,0.187072555552877,0.327258415711344,0.331589397653821,-0.011289634988736,0.099435189162187,0.105108735053005,0.017938673692507,0.12351133930947,0.100490583002025,-0.024456992760758,0.22809108665832,0.046005942092703,0.155460666315632,0.274575566431182,0.163363972076194,0.144901619391949,0.214244218968322,0.038680688224391,-0.022456168117381,0.081107533069183,-0.106081593225015,-0.14825088738248,0.376514789367484,0.504508870097591,0.043893539192414,0.19563085172001,0.139093592423094,0.153851322823933,0.133876098809018,0.112669108321592,0.094444030742956,-0.044887197672745,-0.021810326806495,0.061809530447803,0.099709305143115,0.045516837891376,hiphop
-1,0.040487946885889,0.590696039379833,-0.650198264784976,-0.789473684210526,-0.403868902888614,-0.643077032690426,-0.328420755640751,-0.547066778458006,0.048425432352987,-0.493190724944752,0.034078573999279,0.573841130521192,0.114664625514075,-0.689399455630535,0.191217208619183,-0.46790734724962,-0.301747268355195,-0.619464512591206,-0.099710736020445,-0.633651329602997,0.461403115392512,-0.526707718334556,-0.156888822470095,-0.512927011083176,0.523510201611888,-0.546228828596585,-0.300855854297193,-0.455169843182463,0.491188733164027,-0.249004018836072,0.06974899163836,-0.642008669370203,0.484379406396485,-0.536760015808771,-0.09586661542845,-0.74283664504647,0.882637200182799,-0.798993749694157,0.294122705289726,-0.553643605456894,0.594416007349592,-0.672507920150653,-0.81423483800059,-0.794773780214072,-0.846140042176226,-0.8388259255932,-0.733524304431401,-0.728332313221449,-0.742024271191023,-0.649519106618924,-0.728752223163135,-0.686510533944367,-0.299908208062197,-0.456285316269491,-0.659836380023438,-0.649022432403592,-0.71919725858289,-0.813245703251039,-0.756158701618997,-0.752870831031763,-0.812634953210779,-0.733657236414615,-0.568785429151582,-0.480051294741444,0.216145138338208,0.116552241592334,0.004469792963934,-0.273856573210497,-0.379836807933307,-0.583390382446076,-0.585794060197534,-0.625393483803856,-0.782770804361293,-0.667196940093177,-0.632341758540893,-0.714384306235822,-0.672413248243535,-0.742884463940502,-0.336886760596631,-0.306375535173995,-0.3330216719971,-0.42871882595195,-0.273384341883062,-0.223705199151154,-0.212334166224376,-0.218331165829605,-0.22015952732644,-0.140748534164989,0.226857854797984,0.180532919177728,-0.053263760299915,0.02282333744723,-0.185043617986558,-0.242221620649316,-0.3450924830533,-0.320213648590409,-0.355870664831624,-0.211298088565356,0.001785056474259,0.254487318016142,0.657825240141599,0.896656505185901,0.458871448649646,0.496006150567413,0.195374657876402,0.256287041487865,0.099931003333942,-0.081942535764867,-0.194506015847721,-0.302164857133679,-0.256706685137978,-0.232399408654641,-0.292479062738347,-0.422579453549804,hiphop
-1,-0.142837463536067,0.613707883132806,0.282666390313326,-0.052631578947368,-0.260300967543893,-0.473257522447402,-0.282863236160555,-0.586765726698409,-0.051243935163086,-0.597645118825823,-0.16230690909363,0.588195369519483,0.091127029844454,-0.746490516814796,0.135491227744003,-0.498840384932453,-0.145169557927387,-0.775075563222212,-0.130713247555512,-0.696428312335238,0.205655644037326,-0.701597481081775,-0.228857185031891,-0.579418036606127,0.427834440897091,-0.43329502552988,-0.167774836109278,-0.10334453044722,0.711486153167895,-0.342670993849685,-0.014850079440545,-0.523402620452062,0.409974493434797,-0.379718588196549,-0.129520217221316,-0.727678696947479,0.960287158222369,-0.835272775150286,0.082315474237602,-0.5965924177933,0.22729085128788,-0.662381106018911,-0.655113426653535,-0.675156999221896,-0.747963313497808,-0.67257537721814,-0.445556439372342,-0.529745951160868,-0.649479310233784,-0.405213190365001,-0.538749266799465,-0.576693424653178,-0.318400988626925,-0.631937821766137,-0.751574422702856,-0.72505197401403,-0.767532697400213,-0.79839100564185,-0.647401320751832,-0.626594072443657,-0.687787120830152,-0.488421093812244,-0.377563539191883,-0.381725315552724,0.008377735922834,-0.089965417036075,0.131008402921949,0.010780956202353,-0.206896532890361,-0.594603779469254,-0.590934300425407,-0.508094634166236,-0.712308647680928,-0.460493583730361,-0.442960955828406,-0.602606279481948,-0.415320468376951,-0.452171814721049,-0.201155674883657,-0.276093925018106,-0.171254559793038,-0.120521446136817,0.160088037433039,0.033143970726545,-0.194998007925356,0.010789435761869,-0.009086082860858,-0.145987580659862,0.054563342708268,-0.104933807069792,-0.118834512940997,-0.183312812198692,-0.387997876597753,-0.391573125956924,-0.232438831853053,-0.195783450595851,-0.177473077011836,0.014964204852388,0.051454791411102,0.289491683884736,0.391561341818459,0.669193181724257,0.479574852542979,0.573854104745203,0.248321055325212,0.065987074198304,0.041315040835817,-0.012460039106897,-0.110437303197642,0.002821124936579,0.154057069138931,0.084248957482586,0.159614887095728,-0.009573792370727,hiphop
-1,-0.361024477879096,0.408272737669576,0.151482367463191,-0.052631578947368,-0.485524431882791,-0.685802628921142,-0.016604844531853,-0.19273698820208,0.115566789288795,-0.35842116704592,-0.11534983620629,0.678246638655753,0.070548391016488,-0.739210384205653,0.193844857183582,-0.521627050095882,-0.31882968553398,-0.288219539511583,-0.187886064356206,-0.336442707056573,0.386246414222324,-0.292502451315133,-0.417041659323437,-0.257449177739926,0.269627620716908,-0.231724174823662,-0.554797250564053,0.556212574002923,0.523666423172758,0.236047030419116,-0.172308480442327,-0.319120304712798,0.40996776551229,-0.317882242931923,-0.131653732663821,-0.648499464631107,0.751269333162462,-0.661059783151915,0.06291839033736,-0.284695374031996,0.33170591416481,-0.451967685956838,-0.555145437287958,-0.478556956126302,-0.570154436582141,-0.452857973389861,-0.249730650933201,-0.514200751682745,-0.665011627162544,-0.475338067128143,-0.574099240148388,-0.64425762250129,-0.41215289951058,-0.587444708787236,-0.674909960353946,-0.605787016167714,-0.628107024115204,-0.701919743936515,-0.519929173723501,-0.515769295323203,-0.656067880542166,-0.456764320831496,-0.369178359687414,-0.4622433038783,-0.211504990197813,-0.363517603670549,-0.060740305749862,0.054905429723548,-0.093208193474933,-0.483791803565026,-0.468847009137988,-0.380921756768519,-0.666826218483781,-0.570151530023992,-0.544801025618379,-0.589440371693458,-0.357937368769534,-0.347049927583592,-0.01824868395284,0.035832701749206,0.17563124071063,0.196757322858878,0.245404303172561,0.040955622997881,-0.182304987595065,-0.04801378948745,0.00517609537808,-0.111273663403905,0.176784829668096,0.054660582081306,-0.039691535469335,-0.04666400615547,-0.115209321590745,-0.10574222893647,-0.01749665089157,0.027680805007271,-0.115817627411922,0.001944722694885,0.058399709654337,0.148487477823167,0.243619210649044,0.269359233045471,0.336939507642646,0.570353914504333,0.35306718986881,0.171184001767862,0.09124536021621,0.068381710867643,-0.086765620275855,-0.176370684259948,-0.047469960731308,0.0352381226268,0.146608323908179,0.04807618041019,hiphop
-1,-0.157841629723546,0.763085251311348,-0.154613896971699,-0.473684210526316,-0.384335975934844,-0.235053104815734,-0.602280365455949,-0.696893579658633,-0.112182098254415,-0.522074083289345,-0.049946299759696,0.532200103521333,0.28388579477408,-0.660942674668347,0.260515242220859,-0.387534164744273,-0.223120184376968,-0.677425047110155,0.24085186809081,-0.471447510676425,0.322360293797671,-0.341313798405713,0.305134598370023,-0.24238775309577,0.706215329369446,-0.508842560258555,-0.31743957674887,0.055496961344353,0.621644220947713,0.028685879350052,-0.130932966783428,-0.478077932628976,0.462951632361699,-0.340310886541993,-0.213945594675364,-0.763510424594427,0.919803244407912,-0.808388543600861,0.235747997239833,-0.476566990357753,0.428018867502247,-0.47116570158578,-0.311053304839253,-0.510291952506458,-0.740875295747329,-0.820080778679754,-0.814729683612529,-0.870892469058676,-0.87078195926048,-0.783720935578537,-0.835710417419833,-0.864016704460587,-0.760072603909389,-0.843222505385852,-0.880925254239008,-0.828915107925438,-0.837554874180741,-0.84634021778775,-0.732216856630052,-0.676377941272471,-0.646073023344727,-0.247258643584576,-0.398482633021326,-0.76305208903558,-0.75167866266648,-0.821206881040868,-0.779613967588307,-0.770849565607206,-0.777306128282424,-0.818866019769367,-0.631516038275262,-0.425944715394184,-0.734830518710457,-0.621814893775776,-0.364412823575464,-0.261874022932939,0.50203247294496,0.539824555626164,0.340578363327775,0.188723193925721,0.02988114032418,-0.247594861481183,-0.380919555611098,-0.422169794262741,-0.500162438361578,-0.34368413770773,-0.403262562358909,-0.510439135440922,-0.294866739573023,-0.412706728715087,-0.348764296206571,-0.298733717221827,-0.319927279995431,-0.330711181936246,-0.208340387019764,-0.094336061361229,-0.004148895306305,0.412114817976805,0.183876601004693,-0.252871020068957,-0.301864679483482,-0.319752037529756,-0.346777775355135,-0.193010166629243,-0.373692034148864,-0.321101009154073,0.079876668760912,0.293978527615531,-0.041372908171427,-0.079792449796967,0.368779090472312,0.635766102591637,0.782137214831626,0.751472029256394,hiphop
1,-0.099114399215083,0.46154884768772,0.122330362385383,-0.052631578947368,-0.331823721513214,-0.557622302187295,-0.106292580513995,-0.402308296742421,0.300099882833348,-0.424119603570422,-0.105860644964681,0.554885204723226,0.291251846274466,-0.820412696340715,0.40017724233241,-0.698759745645709,-0.533764287568767,-0.631804362402008,0.228459628407792,-0.482135714137333,0.629419684883507,-0.419155086352428,-0.107229499693565,-0.354796552912533,0.788893305065972,-0.444504272344796,-0.20630766490294,-0.300677105854463,0.677662205950191,-0.309276622511972,0.172779792338384,-0.268350155891753,0.196969667382219,-0.215522591169389,-0.050110248100784,-0.611423066086355,0.791822544167844,-0.738182984667405,-0.061062258870891,-0.668660520772523,0.190552959948942,-0.538493480463627,-0.693450270909358,-0.605699694576909,-0.692952433839248,-0.758560934865906,-0.665775930667563,-0.742533189581432,-0.744179741117263,-0.468646694503062,-0.655307093133464,-0.809852029432013,-0.7537004861848,-0.806868084078696,-0.805501711198313,-0.754441731467468,-0.758544514942539,-0.774645438413643,-0.676066811341,-0.689992369166487,-0.742357547581965,-0.538937624508484,-0.350109040652743,-0.335704017077651,0.146317745056214,-0.266556931723191,-0.491968892746304,-0.594897845739377,-0.520240095901529,-0.674016926238899,-0.661811866684716,-0.557327963711952,-0.738050637304779,-0.66544608755256,-0.647233096300927,-0.557349423348466,0.007906534801602,-0.167530711806722,-0.191367902447051,-0.005483476217176,0.12042074710175,-0.278689114861067,-0.137276150228416,-0.287925713942291,-0.300574796028304,0.011345543294733,-0.038859166108259,-0.304473930655579,-0.278969434508787,-0.256683617625876,-0.158083601301152,-0.158471076997431,-0.207583940831801,-0.162712554388836,-0.151476054509311,-0.100296687548937,-0.148629931060127,-0.064244964412789,0.091429420185958,0.304424209995883,0.739417478196027,0.549731559742498,0.065496028105038,0.139484182808934,0.082105972092684,0.124162908703633,-0.038973531784909,0.121031146237705,-0.004617299075353,-0.237301449312615,-0.158906912701006,0.138415019798901,0.691707330893356,0.346884202717074,hiphop
